caso,H,n_aciertos
4,0.8230606614138357,4
1,0.9539893863949009,5
2,0.9315741334148986,2
3,0.9162608194512754,4
4,0.9820524829600592,4
1,0.9926183251350922,6
2,0.976918381594434,3
3,0.8952872756190811,3
4,0.9702486544922262,4
1,0.9484959138264576,5
2,0.9148197871924079,3
3,0.9083727017979235,5
4,0.9731951250188065,4
1,0.9704137458744256,6
2,0.9935158155931566,4
3,0.970997209170246,6
4,0.910481817207579,4
1,0.9945273310860407,6
2,0.9947036392469655,6
3,0.9574169737630569,2
4,0.8583186145105479,4
1,0.8951861447410596,5
2,0.9452741704058825,4
3,0.9686663019898276,6
4,0.9883962456127402,4
1,0.869608649915528,6
2,0.9283876937288356,6
3,0.9704137458744256,6
4,0.890501683409271,2
1,0.9652084674898519,6
2,0.9208214202898961,3
3,0.9419665651417168,5
4,0.9727826911467948,2
1,0.901868696122753,6
2,0.9792615313068214,5
3,0.9916116587914344,6
4,0.9810540386008685,2
1,0.9966221526717606,5
2,0.9797661965177995,3
3,0.95342080944442,6
4,0.8800619706071553,6
1,0.9400945545677728,6
2,0.9055688336368858,6
3,0.9079160543546321,6
4,0.8880735299118747,4
1,0.8971593847312437,6
2,0.975189075243951,3
3,0.9336659840733783,6
4,0.9549321808448226,2
1,0.7829757959877672,6
2,0.9972082525117378,5
3,0.96817329789663,4
4,0.9534329583629252,4
1,0.9064212155343344,6
2,0.9544566883726652,1
3,0.9815937834887156,6
4,0.989123326057553,3
1,0.9024913053868592,5
2,0.9770209517628349,3
3,0.8668277248949339,6
4,0.9362621379676184,2
1,0.9913935662141978,5
2,0.8871199267800274,4
3,0.8824892325316296,5
4,0.9829311181578231,3
1,0.9453080299601799,5
2,0.9422330494167447,5
3,0.9298704470230786,5
4,0.9730420742279423,3
1,0.9533356075716751,5
2,0.9158209926867382,2
3,0.9843750323717595,5
4,0.9743023369126985,5
1,0.9321451497732975,4
2,0.9621570878714619,2
3,0.9803333518130916,5
4,0.9438626762378645,2
1,0.976163107487245,6
2,0.8959812639573187,4
3,0.9493154563875861,6
4,0.9084278983768701,4
1,0.9841473911777783,6
2,0.9252075559710509,6
3,0.9529080304835469,6
4,0.9364762196491334,3
1,0.92931895069824,5
2,0.963095091033578,3
3,0.9832808494676912,6
4,0.9618369915731506,4
1,0.9900599360330613,6
2,0.9368620151724582,2
3,0.9470821043816914,6
4,0.8984058767572618,5
1,0.9641289672033346,5
2,0.8700259235438982,2
3,0.9861145821177798,6
4,0.9155436683503815,2
1,0.9250166393161774,6
2,0.9128642600395731,4
3,0.869794913588787,4
4,0.9438632535214606,3
1,0.9751889579280847,6
2,0.8692443013925438,5
3,0.8609873130782987,5
4,0.9308705314958492,3
1,0.9407840200890255,6
2,0.9176668875823335,2
3,0.9168124612954756,4
4,0.9606466048237159,4
1,0.9407891932617066,5
2,0.8727828009867733,2
3,0.9268585271600722,6
4,0.9679077734520622,3
1,0.9701716792464586,4
2,0.86220658290748875,4
3,0.9115156517875406,5
4,0.9764150665269095,6
1,0.9498704691836463,6
2,0.9823209400013497,3
3,0.8624273432366981,5
4,0.9604295009385916,2
1,0.921531068338917,5
2,0.9492711096535458,2
3,0.9545255981575714,5
4,0.9251583453703971,2
1,0.942417529985318,6
2,0.917173826247661,2
3,0.8846176825929152,6
4,0.93758188472195,4
1,0.943394501033641,5
2,0.867339544711587,5
3,0.9539987573571883,6
4,0.9166990566408919,4
1,0.9605147061572425,6
2,0.9711640839767053,1
3,0.9166936375201885,6
4,0.9865404618285476,4
1,0.9667770581871284,6
2,0.8547918992434032,6
3,0.8589071011628268,6
4,0.9492751263930802,5
1,0.9605044439931985,6
2,0.943369141410269,6
3,0.9758396573215561,5
4,0.928592311824227,5
1,0.9534692691495731,6
2,0.975378364849254,3
3,0.9056700693963174,6
4,0.9298045364091105,4
1,0.9828095824666553,6
2,0.8999165133116811,4
3,0.9049279290560299,3
4,0.9682171089957305,4
1,0.92185038995101,6
2,0.9589312255389144,6
3,0.9002969099528348,3
4,0.97685561566327,4
1,0.963973499939392,6
2,0.9305276787898678,2
3,0.9290962307830442,6
4,0.8521527698669176,2
1,0.9016141809972011,6
2,0.902897996226039,5
3,0.9744405254195837,5
4,0.9299502372997386,2
1,0.9870678348326991,6
2,0.939690558413374,1
3,0.9495095340280088,5
4,0.9507000200728606,5
1,0.9804387374341681,5
2,0.8960564608079296,6
3,0.9888218105228034,5
4,0.9240907403664038,3
1,0.9861148553612181,6
2,0.982781953408707,1
3,0.874435658201621,5
4,0.940101850332424,4
1,0.8896252637613058,6
2,0.9982936614521458,6
3,0.976724933587078,6
4,0.916378413368481,3
1,0.8509860889475898,6
2,0.9317435131180812,4
3,0.9804064405897517,6
4,0.9411583374369714,2
1,0.8282885901387889,6
2,0.9959210591186167,4
3,0.9623984320510889,6
4,0.9028241720999922,6
1,0.9059815300671026,6
2,0.9893801935759543,6
3,0.9676019627922416,6
4,0.8762552729303957,6
1,0.9272767037491563,6
2,0.9555658352642025,1
3,0.975189075243951,5
4,0.9170694414173477,4
1,0.9898521269701026,6
2,0.9585370054639438,2
3,0.859769204811435,3
4,0.9642646660121074,2
1,0.9483730122023257,5
2,0.913051488768092,6
3,0.9896036085987512,6
4,0.915678054996716,3
1,0.8877513788066395,6
2,0.9887919584306694,1
3,0.9083303761456936,6
4,0.8739389823756641,4
1,0.9760951553192245,6
2,0.9139214710620365,5
3,0.834729952499212,6
4,0.9493669486472371,1
1,0.9262273744958572,6
2,0.9347077118332753,3
3,0.9000336645150953,4
4,0.8991103452731869,2
1,0.929660008069742,6
2,0.8746456639956309,5
3,0.9803404561312486,6
4,0.9152496179144841,4
1,0.8834212915740112,6
2,0.9513324999425341,4
3,0.8994731218587686,5
4,0.8912543138590803,2
1,0.8943241476697774,5
2,0.9626755479517197,2
3,0.9553499794164083,6
4,0.8932303091855789,4
1,0.9574149859665203,6
2,0.9468679617476656,3
3,0.9406040441107586,5
4,0.9326526524494112,5
1,0.9889468027441763,6
2,0.8878486924130701,4
3,0.8749565288097552,5
4,0.994176733783017,2
1,0.8417532666629699,6
2,0.8853214186028402,5
3,0.9802568653264749,5
4,0.9935976006523386,4
1,0.8937409147179366,5
2,0.9332953542171502,5
3,0.9992813164107172,6
4,0.9346909156843582,2
1,0.9126615657625277,5
2,0.9702338555952301,2
3,0.9016282820913927,6
4,0.9938517953710679,3
1,0.8642609313227811,6
2,0.979019606418151,6
3,0.9585261062782668,5
4,0.9033130384023311,1
1,0.8626381091058473,4
2,0.9717335021566337,3
3,0.9703875671007234,6
4,0.95808035718747675,1
1,0.9177282711914421,6
2,0.9723798900224195,4
3,0.9216196730473556,4
4,0.9598802185093852,4
1,0.9263298403060872,6
2,0.9062312400834962,6
3,0.9452939726801696,6
4,0.9748985987528914,5
1,0.929897048445824,6
2,0.8742517134844396,4
3,0.8937409147179366,3
4,0.8499044197269585,2
1,0.9833935904591231,6
2,0.9090538197601254,2
3,0.9358863704532145,5
4,0.9065069271900653,5
1,0.9634425638650286,5
2,0.9123740117556178,4
3,0.9210694825426307,6
4,0.9470641965603244,3
1,0.8299259377412136,5
2,0.972825590592042,3
3,0.997557311573869,5
4,0.9595189382412428,3
1,0.9176977794825817,6
2,0.9268073452087056,5
3,0.8765184389794161,2
4,0.9798095531682574,3
1,0.9699898299242515,6
2,0.9376008776752441,5
3,0.9162764635100796,5
4,0.9303276088325207,5
1,0.9038986378834529,6
2,0.9877934350933966,5
3,0.8844900984352415,4
4,0.798356307575603,3
1,0.9387602260920687,4
2,0.9322178763012642,3
3,0.9970711609638118,6
4,0.8857057160783849,2
1,0.9378057382005531,6
2,0.9099132424690108,6
3,0.981944782512286,6
4,0.9563991933148863,2
1,0.989260624313646,6
2,0.9460365718703458,3
3,0.9212051772427344,6
4,0.9519839065438831,6
1,0.9239129708148839,6
2,0.9141381152532131,4
3,0.9590043655685654,6
4,0.9039121382449897,3
1,0.9430719282679337,6
2,0.8588104993149775,2
3,0.926859772356879,6
4,0.961188700760899,2
1,0.9750846570457932,5
2,0.9226157859983402,6
3,0.8978180544288044,5
4,0.9627578302787957,2
1,0.9719768709176806,6
2,0.927975391971452,2
3,0.976224151898465,5
4,0.9176441444513732,4
1,0.9454306754147328,6
2,0.9854951026129675,5
3,0.8906558432592491,6
4,0.9336997357571544,5
1,0.967928990485351,6
2,0.9758654238849355,1
3,0.9093245302620164,6
4,0.8691818015245163,2
1,0.9488017560646173,6
2,0.9062866893533681,6
3,0.9236830181927569,5
4,0.9066585975206951,6
1,0.8691029625419509,6
2,0.9416611547367391,4
3,0.9022097155889804,6
4,0.9952073373052512,3
1,0.964589420509562,6
2,0.9761188019600623,5
3,0.912429526461396,6
4,0.950154917497816,4
1,0.9640877903790974,6
2,0.9047139748082681,2
3,0.8239469584301851,5
4,0.9628497164138824,3
1,0.9834253922423021,6
2,0.9691867884913012,2
3,0.8607736729955355,5
4,0.9075068670469297,5
1,0.9147366801565053,6
2,0.9023964258650696,4
3,0.9964458626300938,5
4,0.9890451939834403,1
1,0.9277877600089829,6
2,0.8486404292501227,6
3,0.9861945546125997,6
4,0.9468154156349211,4
1,0.9229379671820745,6
2,0.9673446890040581,5
3,0.9862571721679504,5
4,0.9776544822827294,4
1,0.9501910383675631,6
2,0.9100103022631345,6
3,0.948384449659389,6
4,0.9221167827344645,5
1,0.9243188621995688,5
2,0.9153048284095546,3
3,0.9232082663984486,6
4,0.8932382411779185,5
1,0.9429018663868085,6
2,0.9474118483051179,6
3,0.860087791361435,6
4,0.9376476912958333,3
1,0.9874013824371585,6
2,0.956672922384519,3
3,0.9684448371302223,6
4,0.8873171693125743,5
1,0.9764758019171005,6
2,0.954465354098728,1
3,0.9666432671593449,4
4,0.9038902838939663,5
1,0.9024263477017898,4
2,0.9017478168677295,6
3,0.8976013383937754,5
4,0.9904810251551477,4
1,0.8698756918790742,6
2,0.9661191543773964,2
3,0.9463793404895826,6
4,0.9672259097413589,3
1,0.9421985693845237,5
2,0.8331020031662637,5
3,0.957279564728229,6
4,0.9440815909555681,4
1,0.877524261361746,6
2,0.9496627494411053,4
3,0.9073405225621998,6
4,0.9807935790937554,5
1,0.9540549060906389,5
2,0.8647446226850771,2
3,0.9759383477215186,6
4,0.9485639674287281,1
1,0.8445299440146776,6
2,0.9590271354309732,1
3,0.9573519237379703,6
4,0.9263601647886472,4
1,0.8081056172241079,3
2,0.9131504694506964,3
3,0.9886474924010307,6
4,0.900592311931465,2
1,0.8840847242968511,6
2,0.968990645406171,3
3,0.9523362652842715,6
4,0.9771631479108636,4
1,0.856090144060195,3
2,0.9934666555340058,5
3,0.9774133032236056,5
4,0.8985084445011419,4
1,0.9007777594107755,6
2,0.9672986467614088,6
3,0.898257693989343,6
4,0.9506251629706945,5
1,0.914160136111548,6
2,0.9966805791281941,5
3,0.8849237289606062,4
4,0.8732561841253094,3
1,0.9931229338728944,6
2,0.8516688884329292,2
3,0.9038817882085971,5
4,0.9192286146839889,3
1,0.8557162905281168,6
2,0.9813800234451685,3
3,0.9155925984471017,5
4,0.9205173952747651,5
1,0.9663327077449217,5
2,0.9008260372614948,4
3,0.9558814518635101,5
4,0.9491688413313348,5
1,0.9827182345996252,6
2,0.9637790032219126,2
3,0.995843927880249,6
4,0.8612089608682019,2
1,0.9380684543217175,5
2,0.981005237530746,5
3,0.9041629906762852,4
4,0.967097823728962,3
1,0.9330725713203916,6
2,0.9226263122183982,2
3,0.9006990962708668,5
4,0.9701008125245528,4
1,0.9134815370870507,5
2,0.9359647474738726,2
3,0.9906762117716527,6
4,0.9341597907514857,3
1,0.8619647008043181,6
2,0.9918035532086054,3
3,0.9714852628860786,6
4,0.9752617196789358,2
1,0.9171207529087677,6
2,0.9494953777062094,4
3,0.8956926284044484,6
4,0.9435343155012273,4
1,0.9779983531530214,6
2,0.8285846793971826,4
3,0.9320211404524628,5
4,0.9312699186085938,6
1,0.9290962307830442,4
2,0.8640703622007331,5
3,0.9216901336769103,5
4,0.9702007880308327,1
1,0.8880231330061589,6
2,0.993090590882234,3
3,0.9344382326718912,5
4,0.9141572652703924,3
1,0.926546767485298,5
2,0.9647714870015806,5
3,0.946226370574952,5
4,0.8562641740829576,4
1,0.9292908963625603,6
2,0.9720038066302666,3
3,0.9940780624355627,5
4,0.9756350987635292,2
1,0.8943305192492197,6
2,0.9462012347310129,5
3,0.9943264345969707,5
4,0.913970512842941,4
1,0.8767722569503593,3
2,0.9384945318825999,4
3,0.9248786966565923,4
4,0.9338139254432634,3
1,0.9973268727686584,6
2,0.99577748475166,4
3,0.8373410573512663,6
4,0.9251396444795147,4
1,0.9961834437380217,6
2,0.9730394513870445,5
3,0.991068346949429,6
4,0.9159739716218164,2
1,0.9385357730252978,6
2,0.8729772541866692,1
3,0.8840847242968511,3
4,0.9697634927031483,5
1,0.9008461299785434,6
2,0.9430719282679337,4
3,0.8985708956051723,6
4,0.9272252027792209,2
1,0.9639036895282087,5
2,0.895189980785615,1
3,0.9446459500448704,5
4,0.9916497610105872,2
1,0.928178943614843,6
2,0.915294592285377,2
3,0.912262083605818,6
4,0.9307999514058966,3
1,0.9929925662050523,6
2,0.9576651301292494,5
3,0.9482941073060089,6
4,0.9094982169887877,4
1,0.921583038489098,6
2,0.9921420412349125,4
3,0.9155654121774204,6
4,0.9796844646911121,2
1,0.9094628038669117,6
2,0.998615670790105,6
3,0.9817957047419225,6
4,0.9208134275879272,4
1,0.9932945151147811,6
2,0.9833757266460036,3
3,0.9240538189880331,6
4,0.9318542479020637,6
1,0.9857833528033656,6
2,0.8521527698669176,2
3,0.9307571776214508,5
4,0.9652581713366124,2
1,0.9363649184897272,6
2,0.9680051791084852,4
3,0.94755788593743,6
4,0.9895885794135117,4
1,0.8957992655144087,5
2,0.9345470482494218,1
3,0.9587277441060567,6
4,0.9699998143306271,2
1,0.9289293899179419,4
2,0.9097381290081974,4
3,0.9915037079370095,6
4,0.9479044911268727,4
1,0.9630149821118162,5
2,0.8727282487478786,6
3,0.9355822682800927,3
4,0.9776210824733271,4
1,0.9755702377358944,5
2,0.9490458416933044,3
3,0.9023964258650696,2
4,0.931586187477002,3
1,0.9956399722921329,6
2,0.9582491389165817,6
3,0.9510131446117354,4
4,0.9527282961286323,2
1,0.9960344922137219,6
2,0.9288105820335657,2
3,0.9177540412484955,5
4,0.8578601520030082,3
1,0.9825053386244628,6
2,0.8764565310451579,2
3,0.9448058694936398,5
4,0.9654374029505841,3
1,0.9617352713439085,6
2,0.9788623176879971,6
3,0.9627553586197065,5
4,0.8819732685482288,3
1,0.9795176766640238,6
2,0.9441138337948634,3
3,0.8862533375525864,6
4,0.9485562313540973,3
1,0.8950727659968105,5
2,0.9825352495938982,4
3,0.9874595292076888,6
4,0.9408619094868941,4
1,0.9566005733352656,6
2,0.987195229567406,5
3,0.9485370172875577,4
4,0.9906045844316598,4
1,0.9689634352585119,6
2,0.963100167360682,2
3,0.9444037728370075,6
4,0.8164293288604765,2
1,0.9853583027476798,5
2,0.9085289261013295,3
3,0.9508856559642136,5
4,0.9723902432258482,4
1,0.9453176727867703,6
2,0.9497706974898441,2
3,0.9166070703689183,6
4,0.9757407692237015,2
1,0.9743674645472302,5
2,0.8761685898439288,4
3,0.9483723247578594,5
4,0.8731898336538751,2
1,0.9138808683256199,6
2,0.9919579189944387,3
3,0.9863109244198067,5
4,0.9761091943192767,4
1,0.933873924721219,4
2,0.9047034109994739,4
3,0.9761178441965681,6
4,0.969160755194991,3
1,0.8908524408777205,5
2,0.9621222171662299,5
3,0.861329434622795,6
4,0.9179617485143128,2
1,0.8995277414525075,6
2,0.9162208971599095,4
3,0.9169560785716262,5
4,0.9212034182052222,2
1,0.9718400513719625,5
2,0.9302380485349214,4
3,0.9390190901819945,6
4,0.9221686374538669,3
1,0.9333690792979981,6
2,0.9811093280035182,6
3,0.9318239717850854,6
4,0.8798286905019137,5
1,0.9575259276360607,6
2,0.9913249662486876,5
3,0.941944841528446,5
4,0.9915000870895534,2
1,0.881454234982305,6
2,0.9001036287834969,3
3,0.9985251279769128,5
4,0.9874946298407339,4
1,0.9608960759628755,5
2,0.9655928500880862,4
3,0.9390190901819945,6
4,0.9004909724738717,5
1,0.9292897171937005,5
2,0.9243134353796989,6
3,0.9070951951404665,6
4,0.9869541787363114,4
1,0.9435613089838366,5
2,0.922089279401386,1
3,0.9971248938436545,6
4,0.8756058199340475,1
1,0.8546122284351843,5
2,0.9925400393801204,6
3,0.8599550833745455,5
4,0.9447877055630937,2
1,0.9120525644764965,6
2,0.9464180892387967,6
3,0.8979382847980288,5
4,0.9567655242314045,6
1,0.9559732381443847,4
2,0.9784560139773346,2
3,0.9377290145761168,6
4,0.9941426972707882,4
1,0.9169828662206347,6
2,0.9321941098529896,5
3,0.9870092619316531,5
4,0.910186832318516,2
1,0.9832025383961721,6
2,0.884986487553282,5
3,0.9565165970474933,6
4,0.9432752257330942,1
1,0.8412051915115257,6
2,0.986386535350821,4
3,0.9063580366555494,6
4,0.9554244960493891,2
1,0.9216552418151056,6
2,0.8899253618150023,6
3,0.8436473758864979,6
4,0.9955019158003204,3
1,0.9283968594405215,6
2,0.8333555506821991,4
3,0.966094892103134,6
4,0.9427478984115558,1
1,0.9752203144724338,6
2,0.8976139414834798,3
3,0.8818056251510691,5
4,0.9117566656802711,4
1,0.9442803324061693,6
2,0.9878744937615103,4
3,0.8770439605788525,5
4,0.9789077042774664,1
1,0.8879624582565318,6
2,0.9829788812853131,3
3,0.8968890704292846,6
4,0.9654966384671907,3
1,0.868358006998353,6
2,0.970508129501174,4
3,0.9354475114889895,6
4,0.9222530084599199,4
1,0.9381860541263133,6
2,0.8747163212714358,3
3,0.9700672940620818,6
4,0.9422011056104829,4
1,0.9904012862939211,6
2,0.9646912381004094,1
3,0.8617542023078684,6
4,0.9955626309116007,3
1,0.9646398736926639,6
2,0.9363320293687172,2
3,0.9396245954681759,6
4,0.9506134409028629,1
1,0.9893900974423306,6
2,0.8968393572521438,4
3,0.9765242033697519,6
4,0.8830684422001114,5
1,0.8974974413002021,6
2,0.9471771590812621,5
3,0.8877421678328152,2
4,0.8960396079364239,2
1,0.956857153916082,6
2,0.8793547834698888,4
3,0.9811624673442453,5
4,0.8821433701932115,3
1,0.9129129628473798,6
2,0.9137305565760023,3
3,0.9839786931346861,5
4,0.9047299302164764,3
1,0.9413987735616284,6
2,0.9825934484242672,3
3,0.9286833773212243,6
4,0.8969846225195955,1
1,0.9477990579782939,6
2,0.9709917060102742,4
3,0.9137208899190337,5
4,0.8774427678825828,3
1,0.9429951532608776,6
2,0.8872653631682739,3
3,0.9840429732030258,6
4,0.9818605688442212,6
1,0.9410660735564854,5
2,0.9542356086008204,4
3,0.9797111136968741,5
4,0.9327469676200091,4
1,0.8914190604489327,4
2,0.9985550730035373,4
3,0.940202901508317,6
4,0.9898077927457907,1
1,0.8755367839980127,6
2,0.8851779543005519,2
3,0.8939445476299115,6
4,0.991377185929319,3
1,0.9826051488952716,6
2,0.9521258896215034,2
3,0.9653645852683644,5
4,0.9240804689372082,3
1,0.9077072960272464,6
2,0.9717546017983615,4
3,0.9672633356138405,5
4,0.9754235713725833,3
1,0.9680756472133673,6
2,0.8895238857590827,6
3,0.8367662444807302,6
4,0.9087949388399912,2
1,0.9588518955491759,6
2,0.9415900746012782,5
3,0.9313011634073132,6
4,0.9263135661145955,6
1,0.9627691253443926,5
2,0.9232432023690226,3
3,0.8329758404091133,5
4,0.9188368542182731,4
1,0.9907729276783748,6
2,0.9322074708396306,4
3,0.9449234022977291,5
4,0.9776061409762646,3
1,0.9039363966575295,6
2,0.9689614682911569,2
3,0.9620871761502205,6
4,0.9425046402678959,3
1,0.9689573609048745,6
2,0.9762526419378335,5
3,0.8122258729687766,6
4,0.8982615451126704,2
1,0.9166795739653294,6
2,0.9844424290692049,2
3,0.8937739399621906,4
4,0.9569377987739116,4
1,0.8888791263305654,6
2,0.9862462340947692,5
3,0.900083236753636,6
4,0.9585591711874356,2
1,0.9124593383429711,6
2,0.9187126489468916,6
3,0.9264053004452892,5
4,0.9858923198062056,5
1,0.8946289869866753,5
2,0.9890160218937988,6
3,0.9630733905469037,6
4,0.8673244545697094,3
1,0.8900127197261232,6
2,0.9259081874052725,1
3,0.928747151907602,6
4,0.9647168638035748,2
1,0.9827815929150807,6
2,0.9637696719284079,3
3,0.8567625616775971,5
4,0.948828446388945,4
1,0.9704056453628633,5
2,0.9812246884525837,6
3,0.9798411362911681,5
4,0.8926103376982776,4
1,0.9475321733698263,6
2,0.9957734451426083,6
3,0.9265326530999767,5
4,0.930399382588161,2
1,0.8964571068108454,5
2,0.9646257885126132,5
3,0.9921622601263519,6
4,0.9299337808309878,3
1,0.9375568197205078,6
2,0.8772216139265984,2
3,0.9365433093182717,5
4,0.8882843227740891,4
1,0.930725743921516,6
2,0.9510480616295214,1
3,0.8960199379872582,5
4,0.9640961716483143,5
1,0.8783582493257761,6
2,0.9358616238486561,3
3,0.9720865531886491,5
4,0.9329360835000816,2
1,0.9783201655601148,5
2,0.9850041402598315,1
3,0.8625900958973594,4
4,0.9219966707994831,2
1,0.9343090887100083,6
2,0.8709780276847291,2
3,0.9841432105660703,6
4,0.9529783514785134,3
1,0.943345770212191,5
2,0.9176776140518962,5
3,0.9636656325187687,5
4,0.8840876142298241,3
1,0.9684123896656064,5
2,0.9122212645832853,3
3,0.9519863616619475,6
4,0.9292662668960205,4
1,0.9649541815828221,5
2,0.9356259851398961,3
3,0.894118413270883,6
4,0.8690074739139608,4
1,0.8939445476299115,6
2,0.9339843928412399,2
3,0.9928639840633503,5
4,0.9472296242155562,2
1,0.9152747074784635,6
2,0.9891967330935199,4
3,0.9045807367177348,6
4,0.9629588384850825,2
1,0.9340927052966904,6
2,0.9272866526121525,2
3,0.8341885354132066,6
4,0.9300321265320284,4
1,0.9736526120868648,5
2,0.9243847736093365,4
3,0.9018797443090061,5
4,0.9557412669345811,5
1,0.9859733072618173,6
2,0.9950124893564226,3
3,0.8801422294509313,4
4,0.9357156693837625,4
1,0.8951019213554389,6
2,0.8972075533072028,3
3,0.9584412069739296,6
4,0.9643562104757957,4
1,0.9928379165756525,6
2,0.8311136898483337,1
3,0.9792330908790934,5
4,0.9849226290193992,3
1,0.9035843069208603,6
2,0.909615189611986,4
3,0.9343393051687396,6
4,0.8776201407645917,3
1,0.9647527490164096,5
2,0.9732356650149941,3
3,0.980536179257937,5
4,0.9680673442195143,6
1,0.9855410174134762,6
2,0.8950363675115904,1
3,0.8851826557397287,6
4,0.8605969504037294,3
1,0.9355570224647697,6
2,0.9731886196581652,6
3,0.865745249250644,4
4,0.9346722188892346,2
1,0.9723246516725854,6
2,0.9467308435226955,3
3,0.9585591711874356,6
4,0.975484797958206,4
1,0.951311169622958,6
2,0.9164584034377745,3
3,0.9554583164592708,6
4,0.9351466105037403,2
1,0.9149540044922306,6
2,0.9759527188858784,4
3,0.936054438616201,5
4,0.9368287461805779,2
1,0.9224447258666204,6
2,0.9815628367759978,5
3,0.8800193664074385,6
4,0.966758394933341,4
1,0.9932275295787836,6
2,0.9836492619959142,4
3,0.8956006413435873,6
4,0.9592726792148127,1
1,0.9203073783029367,5
2,0.8601656172319778,6
3,0.9681787121898946,6
4,0.9212481249222055,3
1,0.9942851162668946,6
2,0.8820055591888907,2
3,0.8521527698669176,4
4,0.9879036004548073,2
1,0.9628512151645183,5
2,0.8972755859499698,2
3,0.92160242500047,6
4,0.8652552324475575,4
