caso,H,n_aciertos
3,1.642057993873344,5
4,1.7370318577143402,8
1,1.5366629890216583,15
2,1.7902480993817642,7
3,1.5478123095876144,6
4,1.7409215673316134,13
1,1.6292553287920872,13
2,1.3591999326370072,4
3,1.6710437717074595,8
4,1.7894602074772266,8
1,1.6032743866335764,13
2,1.744965241123726,4
3,1.6886632489587703,8
4,1.8069007005118267,7
1,1.610430793899143,15
2,1.5207201375071695,6
3,1.5452291279344694,6
4,1.7590622204432205,12
1,1.7240545933055837,12
2,1.8077458285610595,7
3,1.4511179449490847,8
4,1.6642097314019257,7
1,1.5729977068661665,13
2,1.3719675211269247,10
3,1.6676088222244334,9
4,1.5482635741407171,11
1,1.6313264398577214,14
2,1.5105577060341382,6
3,1.6141765109355783,7
4,1.491561239589357,13
1,1.4162904480845881,11
2,1.6976356120148508,9
3,1.5186891630962112,6
4,1.5836050991135096,10
1,1.620560145915067,14
2,1.4757374932438858,6
3,1.7894341815995563,7
4,1.7070645644845437,6
1,1.4677515591689352,15
2,1.7734341346147393,5
3,1.6725799347471615,9
4,1.624193418110289,8
1,1.499954346501529,14
2,1.625134371297058,4
3,1.58522223444597,8
4,1.7573089649958615,10
1,1.4717896717874295,11
2,1.5991384415643357,6
3,1.6499988506344216,8
4,1.667335003918111,11
1,1.7186721644058445,13
2,1.5051257294301523,7
3,1.4773544875776379,7
4,1.7279779786694105,8
1,1.6045652823566385,13
2,1.7666571294011137,7
3,1.4776661732855543,9
4,1.5126367788863733,9
1,1.5061583732272643,13
2,1.553968892136183,9
3,1.6590190544850363,7
4,1.5950335681861985,15
1,1.684922776701985,13
2,1.5745407782720398,6
3,1.6584992095905724,4
4,1.526067661265018,9
1,1.4064654108818757,13
2,1.5769737380418103,5
3,1.6157213494661125,5
4,1.6625882492293895,10
1,1.4265457136740762,12
2,1.6120520747347131,8
3,1.5783193492178835,5
4,1.6713388588816,15
1,1.7481777074176321,13
2,1.6135984605084561,12
3,1.574006310330278,3
4,1.6437376693863255,10
1,1.770167627691963,14
2,1.6418595476578413,9
3,1.5927131167418556,5
4,1.662130722683807,11
1,1.544308517624573,14
2,1.5264575178395179,6
3,1.6634338857048865,10
4,1.3800821698759935,10
1,1.713635139687983,13
2,1.5874476196513818,9
3,1.4834805534221336,9
4,1.532459095367809,9
1,1.6201143282432597,14
2,1.66437338636438,6
3,1.7712802559601672,7
4,1.4167096096751415,10
1,1.581590432206612,14
2,1.6769460052072958,7
3,1.5660117516759358,7
4,1.7396467522494996,10
1,1.6032963401672093,15
2,1.7020158492136397,9
3,1.4348698387398053,4
4,1.8015544081010477,15
1,1.6987434447599632,14
2,1.5317039938550927,7
3,1.6242501607341662,9
4,1.7903565446289034,8
1,1.3299989033207285,13
2,1.515167485398399,10
3,1.7559450910809649,6
4,1.7852629838690555,8
1,1.3622285533279945,13
2,1.4941406138214561,10
3,1.4493288909059112,4
4,1.609118576364105,10
1,1.5610407961684283,12
2,1.7367813500032825,5
3,1.5325693938995857,7
4,1.6110167245236282,14
1,1.6556682311712128,12
2,1.667234291915341,7
3,1.7624260755105339,6
4,1.7884472463717285,7
1,1.608443557879743,12
2,1.9152809384260832,8
3,1.46949061256928,6
4,1.61068129591188,9
1,1.402775022510839,13
2,1.686134685784493,6
3,1.6217259916691134,4
4,1.6946000523547449,6
1,1.6217127552137818,15
2,1.5889350925825485,7
3,1.6195290551588502,4
4,1.682997761716483,10
1,1.5672711487720008,15
2,1.4867127475306394,7
3,1.7373895523634082,7
4,1.560868609726575,7
1,1.6178052734260477,13
2,1.8135881080888687,5
3,1.5743402754544824,7
4,1.5083576079308085,6
1,1.6458822960008341,11
2,1.8343161815191376,8
3,1.5259952051057168,4
4,1.634615485645606,15
1,1.7097736113279545,12
2,1.7559416746157601,7
3,1.667997867153253,4
4,1.6837912508145296,6
1,1.5823414341381785,13
2,1.715313909280141,6
3,1.7390241698554791,6
4,1.4867336485091243,13
1,1.742872299085861,14
2,1.5361156903186743,6
3,1.5103787015368226,5
4,1.564810698357996,9
1,1.6603694346901718,13
2,1.4397309638097868,8
3,1.6706424077885111,6
4,1.497999319683663,9
1,1.559220176494879,13
2,1.5471217019150652,5
3,1.4712653398027533,7
4,1.6427603769705876,12
1,1.631154240121654,12
2,1.5792059038900441,5
3,1.4212071785659004,10
4,1.4972567982330647,10
1,1.6201114154769733,14
2,1.6684885948833275,6
3,1.6785694305884977,7
4,1.7457881956425148,8
1,1.4816193692682718,13
2,1.4792892343320283,6
3,1.8562764216097973,6
4,1.7346714715564322,8
1,1.6862717720001223,13
2,1.6431564885263896,7
3,1.6832063832875153,8
4,1.6191503405658811,11
1,1.6209168766420305,11
2,1.7973817922014952,6
3,1.7162881120389677,8
4,1.803766341961548,7
1,1.735360443390051,14
2,1.5214300038532307,5
3,1.511811599236017,6
4,1.409201774724228,5
1,1.7633971900913785,12
2,1.820401336751852,6
3,1.5576648280654921,4
4,1.7704723559160138,7
1,1.4911942928958115,12
2,1.5564270268228566,6
3,1.5122461564826695,12
4,1.5699628034846298,7
1,1.5332006823448994,12
2,1.6860263687633614,5
3,1.6414105939749466,7
4,1.563692616602787,8
1,1.6803669148012446,14
2,1.6491639610759674,9
3,1.781838116287996,7
4,1.5728022050914579,11
1,1.605095028539349,13
2,1.4422958061562847,5
3,1.5715327240047325,5
4,1.5524010636389787,9
1,1.5698502367312503,12
2,1.8434941663272346,10
3,1.6785226958627302,6
4,1.3435884505975477,11
1,1.4887775971343644,14
2,1.6690017888827064,7
3,1.839304668929012,8
4,1.787916915852512,8
1,1.7001221671018198,14
2,1.4728503916968352,7
3,1.7021648839902748,6
4,1.5735050530490957,13
1,1.631570834034791,13
2,1.3779685505015822,7
3,1.8416115549597691,5
4,1.7757506703075392,9
1,1.6319610005343945,13
2,1.5090296310520455,9
3,1.49240784036037,4
4,1.7432198811727753,8
1,1.3291211138937515,11
2,1.5639565752431255,7
3,1.6760838107210323,6
4,1.657566644741965,11
1,1.8128418005111104,14
2,1.6582603918475614,7
3,1.7264173646471046,6
4,1.8039934743912442,7
1,1.7293401235704136,13
2,1.7303534067517603,7
3,1.375416584995863,9
4,1.6121928189395016,13
1,1.5595731513433833,13
2,1.4823662056212092,8
3,1.7062344860391745,9
4,1.7780427393044569,9
1,1.560223549087359,14
2,1.480546627139327,8
3,1.684701326857216,6
4,1.7979704468504063,7
1,1.6497332790369141,13
2,1.6080904917278227,11
3,1.5322178432337334,4
4,1.7410673622436883,13
1,1.5834136209651053,11
2,1.7295133443691846,8
3,1.7136647566137577,8
4,1.4139707554576646,5
1,1.6359937689833246,13
2,1.4197320943254959,9
3,1.7041207796604527,6
4,1.4285550467920942,5
1,1.5970368017748517,13
2,1.7712150376204667,7
3,1.468661801562608,6
4,1.7824178763603622,5
1,1.819582776655428,13
2,1.6188163543365437,9
3,1.6407196248490619,5
4,1.6232858035762507,3
1,1.742716694751718,13
2,1.5591712722090931,8
3,1.4737806625642733,8
4,1.6075566703426145,13
1,1.5886538670456174,12
2,1.7711106236948162,7
3,1.4213416527537799,10
4,1.638701484159795,13
1,1.7561427136074212,13
2,1.6142361155401235,8
3,1.6896608149470032,7
4,1.6565979933364667,7
1,1.676799819803313,11
2,1.6534767022689068,11
3,1.2976848372160732,9
4,1.727038029498653,15
1,1.6013876939548997,14
2,1.6090920772989912,6
3,1.6893893180744615,5
4,1.643134788911385,9
1,1.6821197218170012,15
2,1.4775758531393484,7
3,1.5707837081460785,5
4,1.5109895083147653,7
1,1.4448724928735783,12
2,1.724105114356121,9
3,1.6320591613038344,6
4,1.7899702883021233,7
1,1.5013604030904775,15
2,1.6487603273726257,8
3,1.5490090858979646,4
4,1.6615870366395362,8
1,1.5301976066352199,11
2,1.4742675568746966,4
3,1.6096523152031954,8
4,1.828289209573673,7
1,1.4936006331061757,13
2,1.7548923006281498,8
3,1.6578088924042564,6
4,1.784431895897816,7
1,1.8627094954880727,12
2,1.2698474287279329,10
3,1.4592608380603598,10
4,1.6135537591192084,10
1,1.7588901876441108,13
2,1.529411162185439,5
3,1.6332957653771454,5
4,1.6046081689881104,8
1,1.730880300855861,14
2,1.7400186404091207,8
3,1.4879121291777522,7
4,1.5721469235564598,10
1,1.5003860627545773,13
2,1.6248473872138645,8
3,1.722884972457483,7
4,1.6192596637646581,10
1,1.899120601260742,13
2,1.5094495408561857,10
3,1.4914829491686539,7
4,1.790296108582233,7
1,1.7232692902816462,13
2,1.6120062574813254,9
3,1.7653696546991955,7
4,1.679763032561361,7
1,1.5438028549275677,12
2,1.500904634360007,6
3,1.7204995252449105,8
4,1.7029499998784117,14
1,1.6359611717042777,14
2,1.7895267404338546,5
3,1.6480589013965319,5
4,1.7890924166618907,14
1,1.6097571159657342,14
2,1.4500116796799127,7
3,1.3349117559170385,4
4,1.755115797077486,13
1,1.5623774013946399,15
2,1.4226097441978671,5
3,1.693815259565893,7
4,1.7148376304004185,9
1,1.5880387476335547,13
2,1.5988097222268534,6
3,1.7096701359352018,7
4,1.675817653874175,11
1,1.4286409679073069,13
2,1.713283599485388,7
3,1.7097552238297689,6
4,1.7175253275857139,10
1,1.4306707989970753,15
2,1.6831994942195776,5
3,1.7222039302311822,7
4,1.5774674063324166,3
1,1.6164400289211884,11
2,1.657581414362714,8
3,1.6469966430534737,7
4,1.4395240413318309,5
1,1.3905176321107826,12
2,1.8186405694169632,8
3,1.6722632170636285,7
4,1.658981571902006,12
1,1.6703915426419753,15
2,1.619826338241402,5
3,1.6495828130092132,6
4,1.7920372133365088,12
1,1.6633718194539755,13
2,1.7871384011706246,6
3,1.6079371276277192,6
4,1.6595852634155486,11
1,1.5400622945667248,13
2,1.5926716947883985,6
3,1.6278232638708685,9
4,1.8059099894217931,6
1,1.7511611805046159,13
2,1.6823831924878283,7
3,1.6238962779146302,5
4,1.6069465572346013,13
1,1.815748023159515,14
2,1.5275783417236464,6
3,1.774531025738938,5
4,1.7146966865956863,8
1,1.7710367006877794,12
2,1.6785079811718717,7
3,1.6927603059034508,9
4,1.570620993675771,13
1,1.5985600703969323,12
2,1.761785377684729,7
3,1.7409862635152917,8
4,1.511269121550657,9
1,1.6295679362402116,13
2,1.6165689038065554,4
3,1.702867749217178,10
4,1.5223926662142284,6
1,1.7532622012428638,14
2,1.6807291874707249,7
3,1.6146893844554009,7
4,1.6070724611464302,9
1,1.4507637025628988,13
2,1.7844550687005232,7
3,1.7167834393083865,10
4,1.8292095401288038,8
1,1.4231358989287504,13
2,1.5238190106813674,4
3,1.7416611064529994,5
4,1.446903233626076,5
1,1.902932812052132,13
2,1.740590158688323,7
3,1.57379530907193,10
4,1.6417112086795378,6
1,1.6995495768885809,12
2,1.4327745264653917,8
3,1.6904373801142678,6
4,1.4658533558396598,5
1,1.5943565592940065,12
2,1.7777174355660057,8
3,1.6280712070626029,5
4,1.5172220901573326,10
1,1.563455468404446,14
2,1.2794395004358023,8
3,1.6631645006630036,6
4,1.546907960502226,13
1,1.4564890901873335,13
2,1.6331209273982217,4
3,1.8396898469005931,5
4,1.6309638061924534,9
1,1.7012649430401343,13
2,1.2818847811179126,5
3,1.6743276439550543,7
4,1.7982951716261344,8
1,1.708433100883981,15
2,1.5997205937703025,5
3,1.6087686369980798,7
4,1.4283706043052926,7
1,1.6774036425454104,15
2,1.6584858709159929,6
3,1.6142173826333321,8
4,1.3998961366454454,9
1,1.6024755511883464,14
2,1.7044883206076464,7
3,1.6087871552895128,6
4,1.4193519671733035,9
1,1.7531301719551113,12
2,1.3502435689344634,8
3,1.617818241583024,6
4,1.6491343120189672,10
1,1.7094294391287683,12
2,1.5335216562355827,6
3,1.6347780222100223,6
4,1.827924138182264,4
1,1.6265942998195138,14
2,1.6289615694310455,8
3,1.4819113018019345,4
4,1.5914051885332545,12
1,1.6176479809739377,13
2,1.7952515337043171,5
3,1.8187420812218706,9
4,1.609663373969226,6
1,1.525265654771084,12
2,1.7103881887114203,9
3,1.803309589380401,5
4,1.7278851679289247,13
1,1.5688800698118766,12
2,1.4675396421924978,7
3,1.360760496432892,7
4,1.7318011788072751,11
1,1.7078882457767364,14
2,1.7322761624682967,10
3,1.5423063330221827,8
4,1.484578884561695,8
1,1.5012993061188895,13
2,1.7823312358630128,8
3,1.625515053761948,6
4,1.7677927128307644,5
1,1.6450385520590483,13
2,1.837146825613559,6
3,1.7003472683405692,8
4,1.7170118847764682,8
1,1.4313019223554388,15
2,1.8044589509486475,6
3,1.5443210306505244,10
4,1.7699838838156905,11
1,1.5247676755739712,13
2,1.7089640185796449,6
3,1.4843594090114345,7
4,1.7401843106433743,11
1,1.7338351309901072,14
2,1.6425990414408118,3
3,1.7144543930326097,10
4,1.8508788664094196,8
1,1.5160641067864755,11
2,1.670155093257305,5
3,1.7718269338196388,7
4,1.471753859443372,11
1,1.5056380416241735,13
2,1.6729445342305804,6
3,1.4706792737999326,6
4,1.5778195311147831,8
1,1.5874759469331252,14
2,1.6718684960871795,8
3,1.787841154175479,7
4,1.7685416893201311,12
1,1.6326567228158155,11
2,1.5347904780711303,6
3,1.493621555236259,7
4,1.733768377608676,11
1,1.8561738141701196,14
2,1.4806634446237004,8
3,1.6877614474623306,7
4,1.6141206566446444,6
1,1.54981103243913,13
2,1.8278441961581091,6
3,1.701649837044338,8
4,1.5840239218163152,6
1,1.7651722707904138,13
2,1.5598171561474206,9
3,1.7319363164667532,6
4,1.6968192235766597,8
1,1.6150552367269193,13
2,1.674190875583979,5
3,1.639087818608938,9
4,1.5939782976983707,8
1,1.528446358584734,12
2,1.831576588816941,7
3,1.5785036616250254,7
4,1.6288461997208046,7
1,1.382253770359429,12
2,1.8899335850383752,10
3,1.7303316864728069,8
4,1.6453495954540103,13
1,1.81894369555253,10
2,1.6072009864987535,5
3,1.6647110041268507,7
4,1.7026503819575112,8
1,1.6386153038414464,15
2,1.5745095308646035,7
3,1.7302956141206518,7
4,1.8282965900091872,6
1,1.536097862656032,13
2,1.570398369348217,7
3,1.8150694545805726,6
4,1.694215810446319,11
1,1.5496286573976779,13
2,1.7997948675448787,6
3,1.6494424016430813,8
4,1.350779647636671,5
1,1.7870005906232516,14
2,1.646667624596659,9
3,1.7126902645025583,9
4,1.646732109480947,7
1,1.6285141543217314,14
2,1.5216189900145325,4
3,1.4964892332589879,7
4,1.6713525118664734,10
1,1.793429293618887,11
2,1.6863009087561875,8
3,1.7201190455765172,7
4,1.703412725998155,12
1,1.6300427985974801,15
2,1.5725057620223613,7
3,1.7630589134000267,6
4,1.7363866030881647,8
1,1.7384529264732647,15
2,1.7600074198627427,8
3,1.612559700266897,11
4,1.7738249972333464,10
1,1.453791629552055,13
2,1.5664165528157166,8
3,1.724533756663131,7
4,1.7358103516271781,11
1,1.55981168093034,12
2,1.4159156882237665,11
3,1.490184487103325,5
4,1.7112948620754984,9
1,1.6839563373275372,13
2,1.6300289187602306,7
3,1.7759385102013805,6
4,1.4593334463506913,7
1,1.7096035951073054,14
2,1.7518920500341235,7
3,1.3754121846108625,10
4,1.4735747983985292,9
1,1.6373932912043,12
2,1.4134435695488836,5
3,1.41993584015805,9
4,1.6216107462487475,12
1,1.7503403709745793,14
2,1.2964494962809365,10
3,1.7059604423134713,6
4,1.3576469568663514,10
1,1.7427664885705958,14
2,1.6617159245701703,10
3,1.660534394119212,7
4,1.4755636230250426,5
1,1.4471055491329652,15
2,1.583048509319089,9
3,1.676249903599538,7
4,1.6791403115646601,10
1,1.6467139307274814,14
2,1.3629179662235655,8
3,1.69716019519647,8
4,1.4974766780402538,4
1,1.792428500267354,13
2,1.5516924215527685,8
3,1.4490459208205595,6
4,1.7740677576644668,9
1,1.677059213421622,14
2,1.8395363742041626,9
3,1.734392092519088,7
4,1.5540079727304197,13
1,1.4257697173378179,13
2,1.7236795581722646,6
3,1.7234440091097687,8
4,1.8011554901419522,13
1,1.5429904837899682,12
2,1.6420694028818645,8
3,1.5896654746683232,8
4,1.5654130012186234,5
1,1.7842094200737193,14
2,1.5655185341841742,5
3,1.5631905451020898,4
4,1.5018114952553852,8
1,1.6176789079443492,14
2,1.7179279748738467,6
3,1.8555027392669656,6
4,1.6267685736006605,9
1,1.6586462380000804,13
2,1.4867199113412801,10
3,1.8363631202378086,6
4,1.6778215507505023,8
1,1.5217227817220798,14
2,1.5888071736600793,8
3,1.608760610051088,9
4,1.7091525645161123,11
1,1.6361638978861055,12
2,1.6621337159109426,7
3,1.7849481687427333,7
4,1.2248520971333643,8
1,1.384142607379247,11
2,1.6421884147674246,6
3,1.660415157301844,8
4,1.630888158221257,9
1,1.5622544639431462,12
2,1.3821461848347418,7
3,1.4957996350150684,6
4,1.7830361452922812,10
1,1.5436780901830751,12
2,1.543678753358917,9
3,1.6130542837006474,6
4,1.5105550965001133,12
1,1.6348882132844833,14
2,1.446061061099887,8
3,1.5029740334124337,7
4,1.7875312161824435,10
1,1.6252563570686347,13
2,1.5920713801051902,8
3,1.6665617055021196,5
4,1.7657482901157595,6
1,1.8338129604885172,14
2,1.2345844217256117,6
3,1.7891877801952742,7
4,1.5635585783961776,7
1,1.645811733359307,15
2,1.6919938225269613,5
3,1.5218578510940257,8
4,1.5167934640232874,10
1,1.7736099226674842,11
2,1.8037994251128229,8
3,1.6932382053869146,9
4,1.601912297594073,9
1,1.7848254206565466,15
2,1.5688886747069857,6
3,1.6459162677893906,7
4,1.6484024008334,7
1,1.5996619489593398,12
2,1.7456365693355829,8
3,1.8547722537696756,6
4,1.3996852533067639,10
1,1.882946729375775,14
2,1.5396662500389775,8
3,1.862408155308246,7
4,1.6467062589713088,12
1,1.7124976751190126,14
2,1.6656777790487158,8
3,1.6469334634487065,7
4,1.5774502551746485,10
1,1.6339444243423158,15
2,1.4228819647115551,7
3,1.3862269964534342,6
4,1.666934123203766,15
1,1.5119573095533518,15
2,1.7333204371918776,7
3,1.727452622102979,7
4,1.673127135557304,11
1,1.7491524641002303,13
2,1.6631411529132096,7
3,1.5210748169447732,9
4,1.7380341695373436,7
1,1.5329777503048132,12
2,1.5943203732966151,8
3,1.7209310448538844,6
4,1.4974905237640646,9
1,1.6707504971277203,14
2,1.4693099020160854,4
3,1.502298805070833,6
4,1.6032529005109617,11
1,1.7021510535535276,15
2,1.7878952048248502,8
3,1.4296092982102828,7
4,1.7983296010441578,9
1,1.5223644260015867,14
2,1.7013051883077277,8
3,1.475961858047756,6
4,1.7817244470774565,13
1,1.8965633944354319,15
2,1.696769994513105,7
3,1.6964434572279639,8
4,1.4781978391170307,8
1,1.64007776309866,13
2,1.6136245754718286,5
3,1.2723843655285714,5
4,1.7065046161167943,9
1,1.8898781725826987,12
2,1.78013145004536,8
3,1.5409664892174488,6
4,1.7087107828315322,12
1,1.5723668381909146,11
2,1.4703330879698986,4
3,1.6145826543484358,9
4,1.6009945066688336,14
1,1.580067792107786,14
2,1.5561413413976681,4
3,1.7775570423500984,7
4,1.572985481091936,9
1,1.4328101798934831,14
2,1.562556008102991,7
3,1.6363560259159842,10
4,1.5479832647602811,10
1,1.7196819676910318,14
2,1.8444890939035987,5
3,1.4687041962730645,5
4,1.4493260554081622,8
1,1.7985093084737929,13
2,1.4745333587183729,3
3,1.6591233329431916,7
4,1.8082899213348296,12
1,1.8067287536806476,14
2,1.4666987930601771,5
3,1.6112859177239498,5
4,1.6020467032299153,8
1,1.4198197622480815,13
2,1.5120571551871862,8
3,1.6054708228753847,9
4,1.6526386822321686,11
1,1.6937083446724182,14
2,1.5799086143137724,11
3,1.60141727646496,7
4,1.706151206179117,7
1,1.6919582931315367,14
2,1.6585898294951573,9
3,1.614986778273655,8
4,1.5593462386725538,5
1,1.5993348445086961,13
2,1.7566837230119376,8
3,1.662320080199318,7
4,1.408815437330015,11
1,1.7268831816348313,12
2,1.689096883828249,5
3,1.626388227792261,6
4,1.3873266152530932,12
1,1.4753184708470808,12
2,1.5998498971855215,6
3,1.5731513478826602,5
4,1.4983521626847138,12
1,1.59462618930504,12
2,1.6546784945813917,8
3,1.8987819883248092,11
4,1.7875525873718392,8
1,1.5760043690166987,14
2,1.7226277979926237,5
3,1.7099943334755376,6
4,1.7144338688006022,5
1,1.7091411942671468,14
2,1.6650195688800897,7
3,1.6058748776916687,11
4,1.4931151754498726,13
1,1.6677375702002373,13
2,1.5185850939634429,8
3,1.5953585959415237,6
4,1.76852835005333,11
1,1.7244929883990416,12
2,1.6992524355148764,9
3,1.590979690675588,8
4,1.7367557364659612,13
1,1.664200034791058,14
2,1.5137314660788976,3
3,1.4951725726552443,7
4,1.7714023145117086,13
1,1.823794826929396,15
2,1.4770788075126766,10
3,1.5065886037829426,3
4,1.584879620159121,11
1,1.6917438115409404,14
2,1.6216742150633703,9
3,1.6128607844196767,7
4,1.6342097646267506,9
1,1.4646796501622492,13
2,1.5003064884134862,6
3,1.875283919781158,6
4,1.4809690335033847,13
1,1.6685002826495148,12
2,1.7318724538512982,5
3,1.431012584846009,5
4,1.3748799084258385,9
1,1.6648140207510058,15
2,1.6741335451065211,8
3,1.6381480889216182,11
4,1.6580718818441207,10
1,1.4474826662027038,13
2,1.7401446120952033,7
3,1.599505053750986,6
4,1.6121692518236999,3
1,1.5286216663765644,15
2,1.6999917737662535,8
3,1.5516825844629423,7
4,1.6648167376949334,12
1,1.4878781084718766,14
2,1.656800614732847,7
3,1.690545142842442,8
4,1.4918067126366092,7
1,1.7311508681261074,12
2,1.6889840681637014,8
3,1.5049879253940062,8
4,1.7630382564225504,10
1,1.684976172503485,14
2,1.5519253064271823,6
3,1.498178507734421,6
4,1.71784594087026,8
1,1.5710571138939418,13
2,1.8470849388331656,6
3,1.6166447701416577,6
4,1.5553753278332294,12
1,1.8435849043970505,14
2,1.547587691485758,8
3,1.5158504941019544,8
4,1.6574031245218661,6
1,1.7740333220065012,12
2,1.5992863944047113,5
3,1.7208921878619607,6
4,1.4782817509280077,11
1,1.7265027754000002,14
2,1.850594719671173,9
3,1.7852566671040364,4
4,1.6423864229312362,15
1,1.808154572495913,14
2,1.6130370450128808,6
3,1.6146328442667968,12
4,1.4900188419538534,6
1,1.6782946634385432,15
2,1.3252996317788859,11
3,1.8589102602434826,4
4,1.7871134781624591,11
1,1.5830707509504802,13
2,1.6038395566820047,8
3,1.7264727735624712,7
4,1.5860879057436437,8
1,1.770404462427051,13
2,1.6176469923317562,5
3,1.4733900158677455,8
4,1.5628438853328759,10
1,1.4255003853181316,13
2,1.639497818372024,10
3,1.7164927090208786,12
4,1.66011008412758,15
1,1.867857462270177,12
2,1.71052029225261,9
3,1.7870075464574997,9
4,1.4918087486295548,8
1,1.723543658995725,14
2,1.5486273143194396,6
3,1.4630062372707315,8
4,1.4506461004461861,5
1,1.7426259710333278,12
2,1.6175688973505156,8
3,1.8311141160336781,7
4,1.756417761119811,13
1,1.5472377753800415,15
2,1.599716032636913,8
3,1.622672440551126,7
4,1.5311842099063298,6
1,1.7453226083041706,14
2,1.6769274300642278,4
3,1.4107957465886427,9
4,1.9425640278520309,9
1,1.595031399131958,13
2,1.463037447828115,5
3,1.7205949204975606,8
4,1.5100405178034662,9
